rarity	form-count	obtain	involve	max-base-level	max-plus-level	egg-1	egg-2	true-form	ultra-form	talents	version	orb-count	xp-curve	involve-description	ultra-involve-description	level-curve	obtain-stage	trueform-stage
3	3	福音戰士合作轉蛋可獲得	尚未開放	50	70						61000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後|體力與攻擊力上升！|同時取得有時候會打飛紅色敵人的能力！		2		
3	2	福音戰士合作轉蛋可獲得	尚未開放	50	70						61000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						61000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	福音戰士合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70						61000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後能發射小烈波！|而且轉變為死前可以存活一次|體力下降時攻擊力上升會再增加！		2		
4	3	福音戰士合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70						61000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊速度獲得提升！|同時加快發出攻擊的速度、且取得|體力下降時攻擊力上升的能力！		2		
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						61000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						61000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	稀有轉蛋活動「革命軍隊鋼鐵戰團」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|10|10|50|50|5|50|0|0|0|0|10|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|59|0|0|0|0|0|0|0|0|0|79|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	61000	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊力上升！		2		
1	2	活動關卡「狂亂萌貓降臨」中可獲得	尚未開放	50	0						61000		106000|108000|110000|113000|116000|119000|123000|127000|132000|138000			0	4|55|0|狂亂萌貓降臨 - in THE MOON	
2	2	期間限定合作活動關卡「波兔森林的朋友們」中可獲得	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|69|0|波兔森林的朋友們 - 喜歡惡作劇的兔子	
2	2	期間限定合作活動關卡「波兔森林的朋友們」中可獲得	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|69|1|波兔森林的朋友們 - 總是在發呆的綿羊	
2	2	期間限定合作活動關卡「波兔森林的朋友們」中可獲得	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|69|2|波兔森林的朋友們 - 其實很懶散的熊熊	
2	2	期間限定合作活動關卡	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|71|4|開眼飛踢睡美人來襲！ - 北山	
2	2	期間限定合作活動關卡	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|72|4|開眼飛踢睡美人來襲！ - 丸太町	
2	2	期間限定合作活動關卡	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|73|4|開眼飛踢睡美人來襲！ - 今出川	
1	2	京都市営地下鉄合作登入獎章可獲得	尚未開放	50	0						70000		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	3	傳奇故事「古代研究所 - 太古之力」中可獲得	通過真傳奇故事「真・傳說的開始 - 古代的詛咒」後使用足夠的XP及貓薄荷可進化	50	0						70000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力與攻擊力上升！|使封印我方角色特殊效果的古代詛咒無效化！|善於攻擊古代種！		0	0|48|0|古代研究所 - 太古之力	
4	3	稀有轉蛋活動「超激烈爆彈」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|51|10|20|20|24|60|0|0|0|0|60|7|-1|0|53|0|0|0|0|0|0|0|0|0|65|9|-1|0|18|10|16|70|0|0|0|0|0|0|18|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	70000	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力與妨害時間強化！！|還會使古代種攻擊力下降，|取得古代詛咒無效化能力！		2		
2	2	消滅都市合作轉蛋可獲得	尚未開放	50	80						70100		5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
3	2	消滅都市合作轉蛋可獲得	尚未開放	50	70						70100		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	2	蛋黃哥合作轉蛋可獲得	尚未開放	60	70						70100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	稀有轉蛋活動「逆襲的黑暗英雄」中可獲得	尚未開放	60	70					0|40|0|0|0|0|0|0|0|0|0|40|9|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|19|10|16|70|0|0|0|0|0|0|19|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	70100	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊速度獲得提升！|並且善於攻擊不死生物，|必定可使動作停止！		2		
2	2	賤萌熊合作關卡可獲得	尚未開放	50	0						70200		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|79|2|賤萌地激烈擺動白熊 - 美妙地	
1	2	賤萌熊合作登入獎章可獲得	尚未開放	50	0						70200		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	2	城與龍合作登入獎章可獲得	尚未開放	50	0						70200		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
4	2	通常在週年紀念轉蛋、超極貓咪祭中出現	尚未開放	60	70						70200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	稀有轉蛋活動「傳說的不明貓一族」中可獲得	尚未開放	60	70					128|5|0|0|0|0|0|0|0|0|0|92|10|310|0|11|10|10|100|0|0|0|0|0|0|11|7|-1|0|53|0|0|0|0|0|0|0|0|0|65|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	70200	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後生產成本減半！|同時還加快角色的生產速度！		2		
1	3	通過「宇宙篇第二章」後獲得	使用足夠的XP及貓薄荷可進化	50	0						70200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	嘿！最近如何？是說我也差不多到了|想進化的時候了，好想要黃金貓薄荷呀～|在那個之前神社的附近可・・・		0		
4	2	期間限定稀有轉蛋活動「夏日美少女團 - 絢爛陽光」中可獲得	尚未開放	60	70						70300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	稀有轉蛋活動「究極降臨巨神宙斯」中可獲得	尚未開放	60	70					0|30|10|16|70|0|0|0|0|0|0|26|8|-1|0|20|10|16|70|0|0|0|0|0|0|20|8|-1|0|27|10|1|10|0|0|0|0|0|0|29|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	70300	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|體力與攻擊力皆會獲得提升！|同時取得使傳送無效化的能力！		2		
4	2	魔法少女小圓合作轉蛋中可獲得	尚未開放	60	70						70400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	稀有轉蛋活動「特級貓咪祭」中可獲得	尚未開放	60	70						70400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
2	3	活動關卡「春宵苦短，少女做夢吧！」中可獲得	活動關卡「絕・春宵苦短，少女做夢吧！」取得後Lv20可進化	50	0						70500		5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	10|17|0|春宵苦短，少女做夢吧！ - 炸彈少女 極難	
3	3	期間限定稀有轉蛋中可獲得（土龍鑽部隊）	使用足夠的XP及貓薄荷可進化	50	70						80000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後攻擊速度上升！|同時善於攻擊|無屬性敵人！		2		
3	3	期間限定稀有轉蛋中可獲得（土龍鑽部隊）	使用足夠的XP及貓薄荷可進化	50	70						80000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後|攻擊力上升！|同時還能加快角色的生產速度！		2		
3	3	期間限定稀有轉蛋中可獲得（土龍鑽部隊）	使用足夠的XP及貓薄荷可進化	50	70						80000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後|攻擊力上升！|同時也可使波動傷害無效化！		2		
3	3	期間限定稀有轉蛋中可獲得（土龍鑽部隊）	使用足夠的XP及貓薄荷可進化	50	70						80000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後|取得烈波攻擊！		2		
3	3	期間限定稀有轉蛋中可獲得（土龍鑽部隊）	使用足夠的XP及貓薄荷可進化	50	70						80000		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000	第3進化後|體力與攻擊力上升！|同時取得破壞護盾的能力！		2		
5	3	期間限定稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷、獸石可進化	50	9						80000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力與攻擊力上升！|取得超生命體特效能力，可將敵人的|動作變慢效果和攻擊力下降無效化！		2		
5	2	期間限定稀有轉蛋活動「電腦學園銀河美少女」中可獲得	尚未開放	50	9						80000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
5	3	期間限定稀有轉蛋活動「超破壞大帝龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷、獸石可進化	50	9						80000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力上升！|可使敵人的打飛效果和毒擊傷害|無效化，還取得了超生命體特效能力！		2		
5	2	期間限定稀有轉蛋活動「超古代勇者超級靈魂勇者」中可獲得	尚未開放	50	9						80100		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
2	3	活動關卡「零號颱風」中可獲得	活動關卡「絕・零號颱風」取得後Lv20可進化	50	0						80100		5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3	10|37|0|零號颱風 - 原始的古漩渦 超極難	
1	2	妖怪大戰爭合作活動可獲得	尚未開放	50	0						80100		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	2	妖怪大戰爭合作活動可獲得	尚未開放	50	0						80100		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
5	2	期間限定稀有轉蛋活動「超激烈爆彈」中可獲得	尚未開放	50	9						80200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	Fate/stay night [HF]合作轉蛋中獲得	使用足夠的XP及貓薄荷可進化	60	70						80200		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後攻擊速度上升！|同時取得靈魂攻擊的能力|還能夠將敵人的動作停止無效化！		2		
1	2	Fate/stay night [HF]合作登入獎章可獲得	尚未開放	50	0						80200		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
2	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	50	80						80200		5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
2	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	50	80						80200		5000|8000|12200|17800|24800|33200|43000|54200|66800|80800			3		
3	2	Fate/stay night [HF]合作轉蛋中獲得	尚未開放	50	70						80200		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
5	2	期間限定稀有轉蛋活動「傳說中的不明貓一族」中可獲得	尚未開放	50	9						80300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	可利用外部特典獲得	尚未開放	50	0						80300		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|整體能力皆會強化！|還必定能讓古代種動作停止！		0		
5	2	期間限定稀有轉蛋活動「革命軍隊鋼鐵戰團」中可獲得	尚未開放	50	9						80400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	通過真傳奇故事「打從魂魄的歸化」最終關卡可獲得	使用足夠的XP及貓薄荷可進化	50	0						80400		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|整體能力皆會強化！|更獲得了超生命體和超獸特效！		0	9|11|5|打從魂魄的歸化 - 原始旅居魂	
2	2	麻吉貓合作關卡可獲得	尚未開放	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|91|2|和麻吉貓一起寶島趴趴走！ - 小手拉小手，我們一起走	
5	2	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	50	9						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	60	70						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力上升！|還會使有屬性敵人的攻擊力|下降的時間增長！		2		
4	3	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	60	70						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後性能有很大變化！|同時變為善於攻擊飄浮、黑色敵人|與異星戰士！		2		
4	3	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	60	70						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|體力與增加擊退次數獲得提升！|同時移動速度也會上升！		2		
4	2	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	60	70						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	60	70						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	2	聖魔大戰合作活動稀有轉蛋可獲得	尚未開放	50	70						80500		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
2	3	期間限定合作活動關卡「聖魔大戰勃發！」中可獲得	期間限定合作活動關卡「覺醒！大和爆神！」取得後Lv20可進化	50	0						80500		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|92|2|聖魔大戰勃發！ - 激鬪！次界爭奪戰	
1	3	聖魔大戰活動轉蛋中可獲得（活動轉蛋，非稀有轉蛋）	期間限定合作活動關卡「對決！魔幻原型」取得後Lv20可進化	50	20						80500		4375|5740|8680|12460|17360|29680|45150|65100|103600|208600			0		
1	2	聖魔大戰活動轉蛋中可獲得（活動轉蛋，非稀有轉蛋）	尚未開放	50	20						80500		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
1	2	聖魔大戰活動轉蛋中可獲得（活動轉蛋，非稀有轉蛋）	尚未開放	50	20						80500		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
1	2	聖魔大戰活動轉蛋中可獲得（活動轉蛋，非稀有轉蛋）	尚未開放	50	20						80500		3500|5600|8540|12460|17360|23240|30100|37940|46760|56560			0		
5	2	期間限定稀有轉蛋活動「古靈精怪元素小精靈」中可獲得	尚未開放	50	9						80500		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
1	3	期間限定販賣（課金）可購買	尚未開放	50	0						80500		300|500|1400|2600|4100|5900|8000|10400|13100|16100			0		
2	2	妖怪大戰爭合作關卡可獲得	尚未開放	50	0						80500		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|96|2|飛踢王國的教導 - 嫌いなものはねずみ男	
5	2	期間限定稀有轉蛋活動「逆襲的戰士黑暗英雄」中可獲得	使用足夠的XP及貓薄荷可進化	50	9						80600		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	消滅都市合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|60|10|100|100|10|100|0|0|0|0|80|7|-1|0|51|10|20|20|24|60|0|0|0|0|60|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	80600	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後|必定可使飄浮敵人的|動作變慢，攻擊力下降！		2		
2	2	期間限定合作活動關卡「天上世界」中可獲得	尚未開放	50	0						80600		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	2|170|2|天上世界 - 祈求幸福的少年	
4	2	通常在週年紀念轉蛋、超極貓咪祭中出現	尚未開放	60	70						90000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	60	70						80700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
3	2	公主踢騎士Sweets合作轉蛋可獲得	尚未開放	50	70						80700		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
4	2	福音戰士合作轉蛋可獲得	尚未開放	60	70						80700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	3	福音戰士合作轉蛋可獲得	使用足夠的XP及貓薄荷可進化	60	70						80700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力、移動速度|攻擊速度皆會獲得提升！|同時還能將敵人的動作變慢效果無效化！		2		
3	2	福音戰士合作轉蛋可獲得	尚未開放	50	70						80700		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
3	2	福音戰士合作轉蛋可獲得	尚未開放	50	70						80700		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
3	2	福音戰士合作轉蛋可獲得	尚未開放	50	70						80700		6250|8200|12400|17800|24800|42400|64500|93000|148000|298000			2		
2	3	高雄捷運期間限定合作關卡可取得	期間限定合作活動關卡「高雄捷運 橘線」取得後Lv20可進化	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|103|4|高雄捷運 紅線 - 世運	
5	2	期間限定稀有轉蛋活動「究極降臨巨神宙斯」中可獲得	尚未開放	50	9						80700		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
4	2	期間限定稀有轉蛋活動「夏日美少女團 - 絢爛陽光」中可獲得	尚未開放	60	70						80800		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500			2		
2	3	可在稀有轉蛋中獲得	使用足夠的XP及貓薄荷可進化	50	80					0|57|0|0|0|0|0|0|0|0|0|77|3|-1|0|3|10|30|30|24|60|0|0|0|0|3|1|-1|0|19|10|16|70|0|0|0|0|0|0|19|2|-1|0|32|10|2|20|0|0|0|0|0|0|27|2|-1|0|31|10|2|20|0|0|0|0|0|0|28|2|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	90000	1	5000|8000|12200|17800|24800|33200|43000|54200|66800|80800	第3進化後體力上升！|同時移動速度也會上升！		3		
4	3	稀有轉蛋活動「戰國武神巴薩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70					0|1|10|40|40|39|120|50|50|0|0|1|7|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|25|10|80|800|0|0|0|0|0|0|31|8|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	80800	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力大幅上升！|並且更容易施放渾身一擊！		2		
1	2	可在戽斗星球合作活動中獲得	尚未開放	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	2	可在戽斗星球合作活動中獲得	尚未開放	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	2	可在戽斗星球合作活動中獲得	尚未開放	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
1	2	可在戽斗星球合作活動中獲得	尚未開放	50	0						-1		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
2	2	「兩人一起！貓咪大戰爭」中可獲得	尚未開放	50	0						80800		2000|3500|6200|9800|14300|19700|26000|33200|41300|50300			3	1|206|7|兩人一起！貓咪大戰爭 - 但是最好玩的還是手遊版！	
4	3	稀有轉蛋活動「電腦學園銀河美少女團」中可獲得	尚未開放	60	70					0|51|10|1|10|0|0|0|0|0|0|81|8|-1|0|29|0|0|0|0|0|0|0|0|0|25|9|-1|0|55|0|0|0|0|0|0|0|0|0|67|9|-1|0|32|10|2|20|0|0|0|0|0|0|27|8|-1|0|31|10|2|20|0|0|0|0|0|0|28|8|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0	80900	1	7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力大幅上升！|同時發射波動可傳達至更遠處！		2		
2	2	像素英雄合作關卡掉落	尚未開放	50	0						80900		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			3	2|106|4|シャクレルプラネット - ゲームはやっぱりドット	
1	2	貓咪大怪盜完成任務後領取	尚未開放	50	0						80900		1500|2000|3200|4800|6800|9200|12000|15200|18800|22800			0		
4	3	稀有轉蛋活動「超破壞大帝 龍皇因佩拉斯」中可獲得	使用足夠的XP及貓薄荷可進化	60	70						81000		7800|9800|14800|21800|42500|64300|93200|118000|197400|513500	第3進化後體力上升！|同時必定能打飛無屬性敵人|並使其動作變慢！		2		
